key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source,source_read_count,source_write_count,source_change_count,seed_last_status,seed_last_raw_present,seed_last_raw_int,seed_last_error,raw_sample,float_sample
instrument_1007_1032851505_5,INSTRUMENT,1007,1032851505,5,INSTRUMENT_DD_FAULT_AIR_HOT_MANAGEMENT_FAILURE;Instrument.INSTRUMENT_DD_FAULT_AIR_HOT_MANAGEMENT_FAILURE,INSTRUMENT_DD_FAULT_AIR_HOT_MANAGEMENT_FAILURE;Instrument.INSTRUMENT_DD_FAULT_AIR_HOT_MANAGEMENT_FAILURE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851506_5,INSTRUMENT,1007,1032851506,5,INSTRUMENT_DD_FAULT_LOW_OIL_LEVEL;Instrument.INSTRUMENT_DD_FAULT_LOW_OIL_LEVEL,INSTRUMENT_DD_FAULT_LOW_OIL_LEVEL;Instrument.INSTRUMENT_DD_FAULT_LOW_OIL_LEVEL,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851507_5,INSTRUMENT,1007,1032851507,5,INSTRUMENT_DD_FAULT_HIGH_OIL_LEVEL;Instrument.INSTRUMENT_DD_FAULT_HIGH_OIL_LEVEL,INSTRUMENT_DD_FAULT_HIGH_OIL_LEVEL;Instrument.INSTRUMENT_DD_FAULT_HIGH_OIL_LEVEL,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851508_5,INSTRUMENT,1007,1032851508,5,INSTRUMENT_DD_FAULT_CHECK_OIL_MONITORING_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_OIL_MONITORING_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_OIL_MONITORING_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_OIL_MONITORING_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851509_5,INSTRUMENT,1007,1032851509,5,INSTRUMENT_DD_FAULT_NOTICE_TRYE_PRES_DET;Instrument.INSTRUMENT_DD_FAULT_NOTICE_TRYE_PRES_DET,INSTRUMENT_DD_FAULT_NOTICE_TRYE_PRES_DET;Instrument.INSTRUMENT_DD_FAULT_NOTICE_TRYE_PRES_DET,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851510_5,INSTRUMENT,1007,1032851510,5,INSTRUMENT_DD_FAULT_LOW_TYRE_PRESSURE;Instrument.INSTRUMENT_DD_FAULT_LOW_TYRE_PRESSURE,INSTRUMENT_DD_FAULT_LOW_TYRE_PRESSURE;Instrument.INSTRUMENT_DD_FAULT_LOW_TYRE_PRESSURE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851511_5,INSTRUMENT,1007,1032851511,5,INSTRUMENT_DD_FAULT_NOTICE_PARK_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_PARK_SYSTEM,INSTRUMENT_DD_FAULT_NOTICE_PARK_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_PARK_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851512_5,INSTRUMENT,1007,1032851512,5,INSTRUMENT_DD_FAULT_NOTICE_ABS_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ABS_SYSTEM,INSTRUMENT_DD_FAULT_NOTICE_ABS_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ABS_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851513_5,INSTRUMENT,1007,1032851513,5,INSTRUMENT_DD_FAULT_CHECK_POWER_GENERATION_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_POWER_GENERATION_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_POWER_GENERATION_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_POWER_GENERATION_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851514_5,INSTRUMENT,1007,1032851514,5,INSTRUMENT_DD_FAULT_CHECK_GEAR_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_GEAR_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_GEAR_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_GEAR_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851515_5,INSTRUMENT,1007,1032851515,5,INSTRUMENT_DD_FAULT_NOTICE_ESP_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ESP_SYSTEM,INSTRUMENT_DD_FAULT_NOTICE_ESP_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ESP_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851516_5,INSTRUMENT,1007,1032851516,5,INSTRUMENT_DD_FAULT_CHECK_HDC_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_HDC_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_HDC_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_HDC_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851517_5,INSTRUMENT,1007,1032851517,5,INSTRUMENT_DD_FAULT_CHECK_BRAKE_PAD;Instrument.INSTRUMENT_DD_FAULT_CHECK_BRAKE_PAD,INSTRUMENT_DD_FAULT_CHECK_BRAKE_PAD;Instrument.INSTRUMENT_DD_FAULT_CHECK_BRAKE_PAD,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851519_5,INSTRUMENT,1007,1032851519,5,INSTRUMENT_DD_FAULT_CHECK_FRONT_WAVE_RADAR;Instrument.INSTRUMENT_DD_FAULT_CHECK_FRONT_WAVE_RADAR,INSTRUMENT_DD_FAULT_CHECK_FRONT_WAVE_RADAR;Instrument.INSTRUMENT_DD_FAULT_CHECK_FRONT_WAVE_RADAR,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851520_5,INSTRUMENT,1007,1032851520,5,INSTRUMENT_DD_FAULT_AUTO_EMERGENCY_BRAKING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_AUTO_EMERGENCY_BRAKING_LIMITED,INSTRUMENT_DD_FAULT_AUTO_EMERGENCY_BRAKING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_AUTO_EMERGENCY_BRAKING_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851521_5,INSTRUMENT,1007,1032851521,5,INSTRUMENT_DD_FAULT_CHECK_PREDICTIVE_COLLISION_WARNING_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_PREDICTIVE_COLLISION_WARNING_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_PREDICTIVE_COLLISION_WARNING_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_PREDICTIVE_COLLISION_WARNING_SYSTEM,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032851522_5,INSTRUMENT,1007,1032851522,5,INSTRUMENT_DD_FAULT_CHECK_PERSON_DETECTION_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_PERSON_DETECTION_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_PERSON_DETECTION_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_PERSON_DETECTION_SYSTEM,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032851523_5,INSTRUMENT,1007,1032851523,5,INSTRUMENT_DD_FAULT_LANE_KEEPING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_LANE_KEEPING_LIMITED,INSTRUMENT_DD_FAULT_LANE_KEEPING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_LANE_KEEPING_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851524_5,INSTRUMENT,1007,1032851524,5,INSTRUMENT_DD_FAULT_ADAPTIVE_CRUISE_LIMITED;Instrument.INSTRUMENT_DD_FAULT_ADAPTIVE_CRUISE_LIMITED,INSTRUMENT_DD_FAULT_ADAPTIVE_CRUISE_LIMITED;Instrument.INSTRUMENT_DD_FAULT_ADAPTIVE_CRUISE_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851525_5,INSTRUMENT,1007,1032851525,5,INSTRUMENT_DD_FAULT_LANE_DEPARTURE_FUNC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_LANE_DEPARTURE_FUNC_LIMITED,INSTRUMENT_DD_FAULT_LANE_DEPARTURE_FUNC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_LANE_DEPARTURE_FUNC_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851526_5,INSTRUMENT,1007,1032851526,5,INSTRUMENT_DD_FAULT_BLIND_SPOT_MONITORING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_BLIND_SPOT_MONITORING_LIMITED,INSTRUMENT_DD_FAULT_BLIND_SPOT_MONITORING_LIMITED;Instrument.INSTRUMENT_DD_FAULT_BLIND_SPOT_MONITORING_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032851527_5,INSTRUMENT,1007,1032851527,5,INSTRUMENT_DD_FAULT_SMART_CAMERA_USELESS;Instrument.INSTRUMENT_DD_FAULT_SMART_CAMERA_USELESS,INSTRUMENT_DD_FAULT_SMART_CAMERA_USELESS;Instrument.INSTRUMENT_DD_FAULT_SMART_CAMERA_USELESS,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855568_5,INSTRUMENT,1007,1032855568,5,INSTRUMENT_DD_FAULT_AC_WARM_DIESEL;Instrument.INSTRUMENT_DD_FAULT_AC_WARM_DIESEL,INSTRUMENT_DD_FAULT_AC_WARM_DIESEL;Instrument.INSTRUMENT_DD_FAULT_AC_WARM_DIESEL,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855569_5,INSTRUMENT,1007,1032855569,5,INSTRUMENT_DD_FAULT_DISCHARGE_DEVICE;Instrument.INSTRUMENT_DD_FAULT_DISCHARGE_DEVICE,INSTRUMENT_DD_FAULT_DISCHARGE_DEVICE;Instrument.INSTRUMENT_DD_FAULT_DISCHARGE_DEVICE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855570_5,INSTRUMENT,1007,1032855570,5,INSTRUMENT_DD_FAULT_OUT_CHARGE_DEVICE;Instrument.INSTRUMENT_DD_FAULT_OUT_CHARGE_DEVICE,INSTRUMENT_DD_FAULT_OUT_CHARGE_DEVICE;Instrument.INSTRUMENT_DD_FAULT_OUT_CHARGE_DEVICE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855571_5,INSTRUMENT,1007,1032855571,5,INSTRUMENT_DD_FAULT_CAR_CHARGE_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CAR_CHARGE_SYSTEM,INSTRUMENT_DD_FAULT_CAR_CHARGE_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CAR_CHARGE_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855572_5,INSTRUMENT,1007,1032855572,5,INSTRUMENT_DD_FAULT_LOW_POWER_LIMIT;Instrument.INSTRUMENT_DD_FAULT_LOW_POWER_LIMIT,INSTRUMENT_DD_FAULT_LOW_POWER_LIMIT;Instrument.INSTRUMENT_DD_FAULT_LOW_POWER_LIMIT,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855573_5,INSTRUMENT,1007,1032855573,5,INSTRUMENT_DD_FAULT_ENTER_FORCED_EV;Instrument.INSTRUMENT_DD_FAULT_ENTER_FORCED_EV,INSTRUMENT_DD_FAULT_ENTER_FORCED_EV;Instrument.INSTRUMENT_DD_FAULT_ENTER_FORCED_EV,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855574_5,INSTRUMENT,1007,1032855574,5,INSTRUMENT_DD_FAULT_NEED_MAINTAIN;Instrument.INSTRUMENT_DD_FAULT_NEED_MAINTAIN,INSTRUMENT_DD_FAULT_NEED_MAINTAIN;Instrument.INSTRUMENT_DD_FAULT_NEED_MAINTAIN,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855575_5,INSTRUMENT,1007,1032855575,5,INSTRUMENT_DD_FAULT_BATTERY_LOW;Instrument.INSTRUMENT_DD_FAULT_BATTERY_LOW,INSTRUMENT_DD_FAULT_BATTERY_LOW;Instrument.INSTRUMENT_DD_FAULT_BATTERY_LOW,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855576_5,INSTRUMENT,1007,1032855576,5,INSTRUMENT_DD_FAULT_LINK_ERROR_KEY_HOUR;Instrument.INSTRUMENT_DD_FAULT_LINK_ERROR_KEY_HOUR,INSTRUMENT_DD_FAULT_LINK_ERROR_KEY_HOUR;Instrument.INSTRUMENT_DD_FAULT_LINK_ERROR_KEY_HOUR,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855577_5,INSTRUMENT,1007,1032855577,5,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855578_5,INSTRUMENT,1007,1032855578,5,INSTRUMENT_DD_FAULT_KEY_LOW_POWER;Instrument.INSTRUMENT_DD_FAULT_KEY_LOW_POWER,INSTRUMENT_DD_FAULT_KEY_LOW_POWER;Instrument.INSTRUMENT_DD_FAULT_KEY_LOW_POWER,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855579_5,INSTRUMENT,1007,1032855579,5,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_READER;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_READER,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_READER;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_READER,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855580_5,INSTRUMENT,1007,1032855580,5,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_IN_CAR;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_IN_CAR,INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_IN_CAR;Instrument.INSTRUMENT_DD_FAULT_KEY_NOT_DETECTED_IN_CAR,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855581_5,INSTRUMENT,1007,1032855581,5,INSTRUMENT_2IN1_FAULT_ENGINE_SPPED_HIGH;Instrument.INSTRUMENT_2IN1_FAULT_ENGINE_SPPED_HIGH,INSTRUMENT_2IN1_FAULT_ENGINE_SPPED_HIGH;Instrument.INSTRUMENT_2IN1_FAULT_ENGINE_SPPED_HIGH,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855582_5,INSTRUMENT,1007,1032855582,5,INSTRUMENT_DD_FAULT_WASH_ELEC_GATE;Instrument.INSTRUMENT_DD_FAULT_WASH_ELEC_GATE,INSTRUMENT_DD_FAULT_WASH_ELEC_GATE;Instrument.INSTRUMENT_DD_FAULT_WASH_ELEC_GATE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855583_5,INSTRUMENT,1007,1032855583,5,INSTRUMENT_DD_FAULT_ADAPT_GEARBOX;Instrument.INSTRUMENT_DD_FAULT_ADAPT_GEARBOX,INSTRUMENT_DD_FAULT_ADAPT_GEARBOX;Instrument.INSTRUMENT_DD_FAULT_ADAPT_GEARBOX,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855584_5,INSTRUMENT,1007,1032855584,5,INSTRUMENT_DD_FAULT_DISCHARGE_STOP;Instrument.INSTRUMENT_DD_FAULT_DISCHARGE_STOP,INSTRUMENT_DD_FAULT_DISCHARGE_STOP;Instrument.INSTRUMENT_DD_FAULT_DISCHARGE_STOP,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855585_5,INSTRUMENT,1007,1032855585,5,INSTRUMENT_DD_FAULT_CELL_LOE_POWER;Instrument.INSTRUMENT_DD_FAULT_CELL_LOE_POWER,INSTRUMENT_DD_FAULT_CELL_LOE_POWER;Instrument.INSTRUMENT_DD_FAULT_CELL_LOE_POWER,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855587_5,INSTRUMENT,1007,1032855587,5,INSTRUMENT_DD_FAULT_SWITCH_TO_P_GEAR;Instrument.INSTRUMENT_DD_FAULT_SWITCH_TO_P_GEAR,INSTRUMENT_DD_FAULT_SWITCH_TO_P_GEAR;Instrument.INSTRUMENT_DD_FAULT_SWITCH_TO_P_GEAR,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855588_5,INSTRUMENT,1007,1032855588,5,INSTRUMENT_DD_FAULT_NEED_CHARGE;Instrument.INSTRUMENT_DD_FAULT_NEED_CHARGE,INSTRUMENT_DD_FAULT_NEED_CHARGE;Instrument.INSTRUMENT_DD_FAULT_NEED_CHARGE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855589_5,INSTRUMENT,1007,1032855589,5,INSTRUMENT_DD_FAULT_PARK_BRAKE_UNRELEASED;Instrument.INSTRUMENT_DD_FAULT_PARK_BRAKE_UNRELEASED,INSTRUMENT_DD_FAULT_PARK_BRAKE_UNRELEASED;Instrument.INSTRUMENT_DD_FAULT_PARK_BRAKE_UNRELEASED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855590_5,INSTRUMENT,1007,1032855590,5,INSTRUMENT_DD_FAULT_NOTICE_EPB_NOT_RELEASED;Instrument.INSTRUMENT_DD_FAULT_NOTICE_EPB_NOT_RELEASED,INSTRUMENT_DD_FAULT_NOTICE_EPB_NOT_RELEASED;Instrument.INSTRUMENT_DD_FAULT_NOTICE_EPB_NOT_RELEASED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855591_5,INSTRUMENT,1007,1032855591,5,INSTRUMENT_DD_FAULT_NOTICE_ADD_FUEL;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ADD_FUEL,INSTRUMENT_DD_FAULT_NOTICE_ADD_FUEL;Instrument.INSTRUMENT_DD_FAULT_NOTICE_ADD_FUEL,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855592_5,INSTRUMENT,1007,1032855592,5,INSTRUMENT_DD_FAULT_AP_LIMITED;Instrument.INSTRUMENT_DD_FAULT_AP_LIMITED,INSTRUMENT_DD_FAULT_AP_LIMITED;Instrument.INSTRUMENT_DD_FAULT_AP_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855593_5,INSTRUMENT,1007,1032855593,5,INSTRUMENT_DD_FAULT_CHECK_SAFETYBELT_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_SAFETYBELT_SYSTEM,INSTRUMENT_DD_FAULT_CHECK_SAFETYBELT_SYSTEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_SAFETYBELT_SYSTEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855594_5,INSTRUMENT,1007,1032855594,5,INSTRUMENT_DD_FAULT_CHECK_MEMORY_SYATEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_MEMORY_SYATEM,INSTRUMENT_DD_FAULT_CHECK_MEMORY_SYATEM;Instrument.INSTRUMENT_DD_FAULT_CHECK_MEMORY_SYATEM,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855595_5,INSTRUMENT,1007,1032855595,5,INSTRUMENT_DD_FAULT_CHECK_MOONROOF;Instrument.INSTRUMENT_DD_FAULT_CHECK_MOONROOF,INSTRUMENT_DD_FAULT_CHECK_MOONROOF;Instrument.INSTRUMENT_DD_FAULT_CHECK_MOONROOF,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855596_5,INSTRUMENT,1007,1032855596,5,INSTRUMENT_DD_FAULT_CELL_TEMP_AC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_TEMP_AC_LIMITED,INSTRUMENT_DD_FAULT_CELL_TEMP_AC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_TEMP_AC_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855597_5,INSTRUMENT,1007,1032855597,5,INSTRUMENT_DD_FAULT_CELL_LOW_POWER_AC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_LOW_POWER_AC_LIMITED,INSTRUMENT_DD_FAULT_CELL_LOW_POWER_AC_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_LOW_POWER_AC_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855598_5,INSTRUMENT,1007,1032855598,5,INSTRUMENT_DD_FAULT_CELL_LOW_POWER_DRIVE_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_LOW_POWER_DRIVE_LIMITED,INSTRUMENT_DD_FAULT_CELL_LOW_POWER_DRIVE_LIMITED;Instrument.INSTRUMENT_DD_FAULT_CELL_LOW_POWER_DRIVE_LIMITED,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855599_5,INSTRUMENT,1007,1032855599,5,INSTRUMENT_DD_FAULT_ACCELERATION_BREAK_PEDAL;Instrument.INSTRUMENT_DD_FAULT_ACCELERATION_BREAK_PEDAL,INSTRUMENT_DD_FAULT_ACCELERATION_BREAK_PEDAL;Instrument.INSTRUMENT_DD_FAULT_ACCELERATION_BREAK_PEDAL,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855600_5,INSTRUMENT,1007,1032855600,5,INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_DAY;Instrument.INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_DAY,INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_DAY;Instrument.INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_DAY,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855604_5,INSTRUMENT,1007,1032855604,5,INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_HOUR;Instrument.INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_HOUR,INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_HOUR;Instrument.INSTRUMENT_DD_FAULT_KEY_FUNC_COUNTDOWN_HOUR,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032855612_5,INSTRUMENT,1007,1032855612,5,Instrument.INSTRUMENT_VEHICLE_POWER_LIMITED,Instrument.INSTRUMENT_VEHICLE_POWER_LIMITED,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032855613_5,INSTRUMENT,1007,1032855613,5,Instrument.INSTRUMENT_LOW_VOLTAGE_POWER_UNUSUAL,Instrument.INSTRUMENT_LOW_VOLTAGE_POWER_UNUSUAL,live_reflection_device_map,279,1,0,0,1,65535,,,
instrument_1007_1032859664_5,INSTRUMENT,1007,1032859664,5,INSTRUMENT_2IN1_FAULT_YUN_HEADLIGHT;Instrument.INSTRUMENT_2IN1_FAULT_YUN_HEADLIGHT,INSTRUMENT_2IN1_FAULT_YUN_HEADLIGHT;Instrument.INSTRUMENT_2IN1_FAULT_YUN_HEADLIGHT,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859665_5,INSTRUMENT,1007,1032859665,5,INSTRUMENT_2IN1_FAULT_YUN_LOW_OIL_PRESS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_LOW_OIL_PRESS,INSTRUMENT_2IN1_FAULT_YUN_LOW_OIL_PRESS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_LOW_OIL_PRESS,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859666_5,INSTRUMENT,1007,1032859666,5,INSTRUMENT_2IN1_FAULT_YUN_BRAKING_SYS_FAILUE;INSTRUMENT_PARKING_BRAKING;Instrument.INSTRUMENT_2IN1_FAULT_YUN_BRAKING_SYS_FAILUE;Instrument.INSTRUMENT_PARKING_BRAKING,INSTRUMENT_2IN1_FAULT_YUN_BRAKING_SYS_FAILUE;INSTRUMENT_PARKING_BRAKING;Instrument.INSTRUMENT_2IN1_FAULT_YUN_BRAKING_SYS_FAILUE;Instrument.INSTRUMENT_PARKING_BRAKING,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859667_5,INSTRUMENT,1007,1032859667,5,INSTRUMENT_2IN1_FAULT_YUN_LOW_VOLT_POWER_SUPPLY_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_LOW_VOLT_POWER_SUPPLY_SYS,INSTRUMENT_2IN1_FAULT_YUN_LOW_VOLT_POWER_SUPPLY_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_LOW_VOLT_POWER_SUPPLY_SYS,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859668_5,INSTRUMENT,1007,1032859668,5,INSTRUMENT_2IN1_FAULT_YUN_ENGINE;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ENGINE,INSTRUMENT_2IN1_FAULT_YUN_ENGINE;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ENGINE,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859669_5,INSTRUMENT,1007,1032859669,5,INSTRUMENT_2IN1_FAULT_YUN_ABS_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ABS_SYS,INSTRUMENT_2IN1_FAULT_YUN_ABS_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ABS_SYS,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859670_5,INSTRUMENT,1007,1032859670,5,INSTRUMENT_2IN1_FAULT_YUN_ESP;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ESP,INSTRUMENT_2IN1_FAULT_YUN_ESP;Instrument.INSTRUMENT_2IN1_FAULT_YUN_ESP,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859671_5,INSTRUMENT,1007,1032859671,5,INSTRUMENT_2IN1_FAULT_YUN_FAST_AIR_LEAK;Instrument.INSTRUMENT_2IN1_FAULT_YUN_FAST_AIR_LEAK,INSTRUMENT_2IN1_FAULT_YUN_FAST_AIR_LEAK;Instrument.INSTRUMENT_2IN1_FAULT_YUN_FAST_AIR_LEAK,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859672_5,INSTRUMENT,1007,1032859672,5,INSTRUMENT_2IN1_FAULT_YUN_GPF;Instrument.INSTRUMENT_2IN1_FAULT_YUN_GPF,INSTRUMENT_2IN1_FAULT_YUN_GPF;Instrument.INSTRUMENT_2IN1_FAULT_YUN_GPF,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859674_5,INSTRUMENT,1007,1032859674,5,INSTRUMENT_2IN1_FAULT_YUN_SRS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_SRS,INSTRUMENT_2IN1_FAULT_YUN_SRS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_SRS,live_reflection_device_map,279,1,0,0,1,0,,,
instrument_1007_1032859675_5,INSTRUMENT,1007,1032859675,5,INSTRUMENT_2IN1_FAULT_YUN_STEERING_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_STEERING_SYS,INSTRUMENT_2IN1_FAULT_YUN_STEERING_SYS;Instrument.INSTRUMENT_2IN1_FAULT_YUN_STEERING_SYS,live_reflection_device_map,279,1,0,0,1,0,,,
